tracking_id,species,timestamp,latitude,longitude,behavior,habitat,temperature,humidity,group_size
TRK_0410,Elephant,2023-01-18 02:00:00,26.832953766065053,77.8003732955049,Moving,Wetland,30.542283282214118,67.3330545051092,2
TRK_0411,Elephant,2023-01-18 03:00:00,24.459027063767483,83.58341676799121,Feeding,Wetland,27.090493027186177,47.34256456867732,4
TRK_0412,Leopard,2023-01-18 04:00:00,22.73626666281666,77.92218230461897,Hunting,Wetland,15.946011997201827,72.83676854452001,8
TRK_0413,Rhino,2023-01-18 05:00:00,29.97124500157711,84.10770161643916,Moving,Mountain,27.41531679630662,57.15537557578841,5
TRK_0414,Tiger,2023-01-18 06:00:00,24.26181302235973,82.53961903596785,Hunting,Mountain,16.02031724331657,47.559426398847,7
TRK_0415,Leopard,2023-01-18 07:00:00,24.513870243296754,83.04906776841439,Hunting,Mountain,21.694121825858673,51.2718940158597,6
TRK_0416,Elephant,2023-01-18 08:00:00,21.63623821191669,75.18006555600455,Resting,Grassland,29.32779224378621,50.70108120993369,3
TRK_0417,Elephant,2023-01-18 09:00:00,27.948095487499295,84.62810357074027,Resting,Forest,28.287992408522456,60.768278984138405,4
TRK_0418,Leopard,2023-01-18 10:00:00,26.936822257814885,82.26670992070324,Feeding,Savanna,27.284836822667348,49.37480362711502,6
TRK_0419,Rhino,2023-01-18 11:00:00,22.207696127887605,78.04751095386133,Social,Grassland,31.56451326959892,44.942659496063044,6
TRK_0420,Elephant,2023-01-18 12:00:00,20.823810456158427,83.29394664858847,Hunting,Forest,27.800075737039634,44.94763402455043,4
TRK_0421,Rhino,2023-01-18 13:00:00,26.80499302074713,77.8152119841493,Social,Forest,14.904903874795588,63.33104788556386,5
TRK_0422,Elephant,2023-01-18 14:00:00,26.54511214281135,83.72753839566128,Feeding,Wetland,23.152345768718202,69.39037155397514,4
TRK_0423,Elephant,2023-01-18 15:00:00,22.73259526998209,76.12580390411937,Hunting,Wetland,24.791957711344697,52.86132035353363,1
TRK_0424,Lion,2023-01-18 16:00:00,29.5086356225041,82.03685977460796,Hunting,Grassland,24.20629136615314,41.38602839256068,8
TRK_0425,Elephant,2023-01-18 17:00:00,21.510578917809003,80.4069847664491,Social,Wetland,21.91432412448805,45.08899547748043,3
TRK_0426,Tiger,2023-01-18 18:00:00,24.32334801042602,75.96534470195441,Moving,Forest,19.849219332682026,76.58778241348229,6
TRK_0427,Leopard,2023-01-18 19:00:00,29.436159201675988,77.41893828258839,Resting,Wetland,37.003724847296596,59.74174638357812,2
TRK_0428,Leopard,2023-01-18 20:00:00,24.197273169261223,75.12404036277314,Moving,Mountain,23.056275873971092,58.14291238460699,2
TRK_0429,Rhino,2023-01-18 21:00:00,26.385259476640854,79.68767965464505,Social,Wetland,36.75801026687226,41.52196713240364,2
TRK_0430,Elephant,2023-01-18 22:00:00,23.975943979627942,78.0126526076,Resting,Forest,19.293547976219728,69.14548089267596,4
TRK_0431,Tiger,2023-01-18 23:00:00,22.7421520234867,80.98357484297759,Moving,Grassland,28.28530034379504,61.122723237283154,4
TRK_0432,Rhino,2023-01-19 00:00:00,29.83977647959828,77.97237807708618,Resting,Savanna,26.148207081949348,48.08323744346083,2
TRK_0433,Lion,2023-01-19 01:00:00,24.09334006315043,77.99919111506985,Hunting,Wetland,20.390252364674694,44.40295040724229,4
TRK_0434,Rhino,2023-01-19 02:00:00,28.940992036791343,82.43193198731603,Moving,Forest,22.66221445089658,55.33551454527994,4
TRK_0435,Rhino,2023-01-19 03:00:00,22.299546058910863,75.48142835978354,Resting,Savanna,24.92434965319515,73.48647856780103,8
TRK_0436,Elephant,2023-01-19 04:00:00,22.131047040250834,84.02894995191987,Resting,Savanna,20.77941691416937,74.61178236804098,5
TRK_0437,Lion,2023-01-19 05:00:00,20.311340828845115,83.52263874391181,Resting,Mountain,23.71929702982287,64.11385521582545,4
TRK_0438,Rhino,2023-01-19 06:00:00,26.51666825375885,81.67804683226406,Moving,Savanna,13.175487873046926,69.10145708920571,4
TRK_0439,Tiger,2023-01-19 07:00:00,23.685263437237612,80.93221570107384,Feeding,Forest,28.557579951343698,44.606231496114816,2
TRK_0440,Tiger,2023-01-19 08:00:00,28.64358249839637,83.92302498139652,Moving,Forest,31.135758370613964,63.525042618714195,6
TRK_0441,Leopard,2023-01-19 09:00:00,24.732099066915573,76.85330179528714,Social,Wetland,27.271818537493296,66.67862813948727,3
TRK_0442,Lion,2023-01-19 10:00:00,29.681934279147217,75.78969162190829,Moving,Wetland,36.3212906396889,48.028513716551686,3
TRK_0443,Lion,2023-01-19 11:00:00,21.855255157031213,77.39510169909538,Resting,Wetland,28.410481137999465,75.20618931641036,3
TRK_0444,Leopard,2023-01-19 12:00:00,28.68623167955611,82.9457827870019,Hunting,Savanna,30.7140481938878,47.79986950084079,6
TRK_0445,Rhino,2023-01-19 13:00:00,27.765968527917416,75.34670266726484,Moving,Savanna,31.191814162550557,52.539094393858015,3
TRK_0446,Lion,2023-01-19 14:00:00,27.70921844644052,80.8280683508349,Moving,Mountain,11.244933217071827,64.82227388093834,2
TRK_0447,Tiger,2023-01-19 15:00:00,28.44783228116888,84.9543751619131,Resting,Wetland,27.118365993747815,65.53400260522923,8
TRK_0448,Tiger,2023-01-19 16:00:00,27.61023990942999,83.5569609383754,Hunting,Grassland,18.085325248416094,67.9753896394947,7
TRK_0449,Elephant,2023-01-19 17:00:00,26.262203216314155,80.2144568904359,Hunting,Mountain,19.095482742145972,44.48046852272823,3
TRK_0450,Lion,2023-01-19 18:00:00,21.312448776823874,75.63640909286643,Social,Grassland,19.965133640990427,73.97857719714222,3
TRK_0451,Rhino,2023-01-19 19:00:00,20.32526179491252,83.3137351438571,Moving,Savanna,23.436420999913118,61.313885291330394,4
TRK_0452,Leopard,2023-01-19 20:00:00,29.20847847815687,80.98978508177211,Hunting,Mountain,28.252299803688484,58.85287176420273,5
TRK_0453,Leopard,2023-01-19 21:00:00,26.16650314520738,76.14932997059567,Hunting,Mountain,27.169949125033522,79.24390498054038,3
TRK_0454,Rhino,2023-01-19 22:00:00,27.96537290976176,75.93857284823356,Feeding,Forest,24.93709308591201,69.61513187764079,3
TRK_0455,Elephant,2023-01-19 23:00:00,24.815223515125503,84.09626819436592,Feeding,Savanna,28.613417206029805,44.720241064774996,3
TRK_0456,Leopard,2023-01-20 00:00:00,21.173081889623944,81.69200262938078,Hunting,Savanna,28.917431607960516,70.26156668904963,5
TRK_0457,Lion,2023-01-20 01:00:00,21.251857922025504,83.29286799316756,Social,Mountain,27.213120946166725,43.80995735891478,6
TRK_0458,Elephant,2023-01-20 02:00:00,26.855652872289713,83.78978900282267,Hunting,Savanna,16.37747606962607,41.0988225005194,4
TRK_0459,Lion,2023-01-20 03:00:00,24.303058948994625,80.71772352048322,Resting,Mountain,21.30333605321638,56.14503581079589,4
TRK_0460,Tiger,2023-01-20 04:00:00,22.005247267003366,80.17446351755041,Moving,Forest,25.131639169713242,79.74312691276874,3
TRK_0461,Elephant,2023-01-20 05:00:00,24.915945467414367,79.3042741032099,Social,Mountain,28.66726441570542,46.995357447794504,6
TRK_0462,Leopard,2023-01-20 06:00:00,20.64208937075134,78.1694658779112,Resting,Savanna,18.357101711380068,66.9057737410716,3
TRK_0463,Elephant,2023-01-20 07:00:00,25.819714019143987,79.34595960858712,Social,Savanna,24.9432740511236,46.93584264824477,4
TRK_0464,Elephant,2023-01-20 08:00:00,22.689934044350977,82.73879655730157,Resting,Mountain,17.17187771805274,68.99147899833544,4
TRK_0465,Elephant,2023-01-20 09:00:00,27.975591006371882,81.01923431015132,Moving,Mountain,30.12958992859639,60.21414672951305,3
TRK_0466,Elephant,2023-01-20 10:00:00,23.103619589235738,83.92523289954846,Moving,Mountain,26.21173639182362,67.19886840357505,2
TRK_0467,Lion,2023-01-20 11:00:00,24.552201490818014,79.43380014379187,Feeding,Wetland,18.269319820220286,48.114927036569384,2
TRK_0468,Tiger,2023-01-20 12:00:00,20.116205399081007,81.07089578718754,Resting,Savanna,18.236357310978534,69.82513330082008,5
TRK_0469,Rhino,2023-01-20 13:00:00,20.72446887794559,81.31307553091989,Feeding,Savanna,26.9371593579213,79.82476238490827,2
TRK_0470,Elephant,2023-01-20 14:00:00,23.92493556406685,80.91697162306326,Resting,Wetland,31.873994572815825,66.62602002503839,4
TRK_0471,Leopard,2023-01-20 15:00:00,24.799388347171234,82.02633773085516,Feeding,Mountain,19.516070812753263,59.739199922915105,3
TRK_0472,Elephant,2023-01-20 16:00:00,26.000205481193035,77.37433468374806,Moving,Forest,28.933020543080385,76.9269595447706,2
TRK_0473,Leopard,2023-01-20 17:00:00,22.916625787093032,80.12363777545791,Social,Mountain,22.288811409860852,40.634073689275056,7
TRK_0474,Lion,2023-01-20 18:00:00,26.949818861265427,76.04224802808348,Feeding,Mountain,29.115970513464433,69.19694077143285,3
TRK_0475,Leopard,2023-01-20 19:00:00,28.601223971892047,78.84511327644813,Resting,Wetland,28.415954551826562,75.54986067255251,5
TRK_0476,Rhino,2023-01-20 20:00:00,27.7985098889335,79.87667068621265,Resting,Savanna,25.776499207412197,42.4669833448383,5
TRK_0477,Tiger,2023-01-20 21:00:00,20.396188253483572,81.52224259545473,Moving,Mountain,15.828043468597086,58.00256681663033,8
TRK_0478,Leopard,2023-01-20 22:00:00,24.80506947257829,84.50531052586203,Resting,Savanna,28.405928250620565,48.188778157999955,3
TRK_0479,Leopard,2023-01-20 23:00:00,21.04930178418175,81.00651066548356,Hunting,Grassland,27.510096354984324,62.6607266235132,9
TRK_0480,Tiger,2023-01-21 00:00:00,22.420450158625275,82.4359391617656,Social,Savanna,27.05214876597251,65.98171834414643,4
TRK_0481,Rhino,2023-01-21 01:00:00,29.866625932671464,80.06266059495202,Feeding,Forest,25.97837031615489,52.1049273171502,5
TRK_0482,Elephant,2023-01-21 02:00:00,21.42495542901513,81.34104031376332,Social,Forest,20.60606555833946,58.399266787124034,5
TRK_0483,Leopard,2023-01-21 03:00:00,24.98888153451356,75.70932216133774,Moving,Mountain,30.41481385509556,51.17357941106238,6
TRK_0484,Tiger,2023-01-21 04:00:00,26.18155734318119,77.54391580841848,Feeding,Savanna,29.49069860408318,54.77564657820455,2
TRK_0485,Lion,2023-01-21 05:00:00,27.02464970544104,78.61853093205139,Feeding,Mountain,19.622886115776673,46.381598267536944,4
TRK_0486,Tiger,2023-01-21 06:00:00,25.59648683486914,79.72493355006513,Hunting,Wetland,31.57147505258876,75.42237774342526,3
TRK_0487,Lion,2023-01-21 07:00:00,20.097708474191837,75.45648745502383,Moving,Forest,25.65834717317694,40.40041642236546,2
TRK_0488,Rhino,2023-01-21 08:00:00,23.26461308243992,76.40024097553318,Resting,Mountain,25.64568476572586,75.29636745775154,3
TRK_0489,Elephant,2023-01-21 09:00:00,25.177116433847115,77.76814307791305,Hunting,Wetland,24.118223317906587,62.86715513398954,4
TRK_0490,Tiger,2023-01-21 10:00:00,20.878664991448332,84.71532690901051,Hunting,Mountain,24.61003301707472,53.2663137670807,8
TRK_0491,Leopard,2023-01-21 11:00:00,23.506269312091806,78.31347007103051,Social,Savanna,31.854495941548848,68.92228501841319,5
TRK_0492,Rhino,2023-01-21 12:00:00,20.332031087913666,79.82041058112083,Social,Savanna,30.165374922992577,60.31008607450657,2
TRK_0493,Tiger,2023-01-21 13:00:00,20.785784971550207,76.96097712738393,Social,Savanna,30.059235418197076,59.96434632430426,2
TRK_0494,Leopard,2023-01-21 14:00:00,23.96923276201596,81.10780071075769,Hunting,Savanna,25.92282176272689,44.405691316758656,2
TRK_0495,Tiger,2023-01-21 15:00:00,21.327157540430605,77.80683215515974,Resting,Grassland,29.44585861767198,55.58064103781635,5
TRK_0496,Lion,2023-01-21 16:00:00,25.67540848261558,77.06992578438427,Feeding,Wetland,20.82843462979714,49.64257383426947,7
TRK_0497,Tiger,2023-01-21 17:00:00,26.894649691372656,80.1657262844598,Social,Wetland,27.917214892490335,40.62783622385118,7
TRK_0498,Tiger,2023-01-21 18:00:00,28.005866991090826,75.0550579916042,Resting,Savanna,24.23255984015516,54.40398523128453,1
TRK_0499,Tiger,2023-01-21 19:00:00,22.0015024424481,75.07664032649225,Moving,Grassland,14.700975062958388,43.592885177024186,9
TRK_0500,Rhino,2023-01-21 20:00:00,21.674825822590698,77.19068809101857,Social,Savanna,17.069491705890183,50.27320150900741,4
TRK_0501,Tiger,2023-01-21 21:00:00,21.045678403344002,75.3672136250082,Feeding,Grassland,21.6851060995539,43.70066484732378,5
TRK_0502,Leopard,2023-01-21 22:00:00,26.364302495436366,76.08025754130692,Moving,Savanna,27.07576992174355,44.03766502225595,3
TRK_0503,Lion,2023-01-21 23:00:00,27.064757264869012,78.38860649338751,Moving,Forest,21.689601058330155,47.96045177660753,3
TRK_0504,Lion,2023-01-22 00:00:00,20.31586144825642,83.02585679579813,Feeding,Forest,22.044416313076457,79.99396977945601,3
TRK_0505,Tiger,2023-01-22 01:00:00,29.3621224624369,80.72048643369301,Social,Mountain,28.81630460937421,40.08736571428995,1
TRK_0506,Rhino,2023-01-22 02:00:00,20.519712836514724,80.12667725956416,Hunting,Savanna,22.224939402751566,65.54690544481622,7
TRK_0507,Rhino,2023-01-22 03:00:00,25.412963353010703,77.93488823208122,Feeding,Wetland,31.654036210172055,45.64974792106229,5
TRK_0508,Leopard,2023-01-22 04:00:00,27.090605194509166,84.31753719432817,Feeding,Mountain,30.825618699100673,76.82512546843103,4
TRK_0509,Tiger,2023-01-22 05:00:00,28.709691237460856,78.97015041237192,Feeding,Forest,25.10940660285659,43.745315733345166,4
TRK_0510,Lion,2023-01-22 06:00:00,27.140869321324278,75.87092766795772,Moving,Savanna,28.767307258291645,78.20252748504946,2
TRK_0511,Rhino,2023-01-22 07:00:00,28.01728083069792,81.17066516117801,Resting,Mountain,28.08620227178191,64.43705549933912,6
TRK_0512,Tiger,2023-01-22 08:00:00,23.39450192542806,76.13838393476601,Hunting,Savanna,23.771673620202982,40.05072307661961,4
TRK_0513,Rhino,2023-01-22 09:00:00,28.148251137465124,78.45223142801692,Social,Forest,29.30817331486073,75.76028791667224,5
TRK_0514,Rhino,2023-01-22 10:00:00,20.80114846384675,80.07411938717809,Social,Mountain,30.044510276952636,60.86847205467673,3
TRK_0515,Lion,2023-01-22 11:00:00,28.948166560605276,83.74222524685176,Resting,Forest,20.237823846048,50.50678941321938,1
TRK_0516,Elephant,2023-01-22 12:00:00,25.475923761537363,79.93546580340119,Feeding,Grassland,25.767743191603707,70.69116710062521,2
TRK_0517,Leopard,2023-01-22 13:00:00,28.172977699624937,82.02258766031665,Hunting,Forest,25.712519112880827,77.0666221554748,2
TRK_0518,Leopard,2023-01-22 14:00:00,24.523182845183,84.9281683899907,Social,Savanna,29.248097337253522,59.34763292587176,5
TRK_0519,Lion,2023-01-22 15:00:00,26.43577695196525,76.31489119897982,Social,Wetland,22.780708247753317,52.62213897772443,1
TRK_0520,Rhino,2023-01-22 16:00:00,25.26402660936113,77.74731525519519,Feeding,Forest,22.011198336117857,71.55780495739707,3
TRK_0521,Tiger,2023-01-22 17:00:00,27.31589521755332,78.94576075597647,Resting,Wetland,25.84499830155577,67.27141991153819,4
TRK_0522,Rhino,2023-01-22 18:00:00,20.816299820305897,79.21828178538831,Hunting,Grassland,30.906796116267863,75.5500993500109,4
TRK_0523,Lion,2023-01-22 19:00:00,20.603520839905638,79.11021075265546,Resting,Mountain,19.003114422950333,67.70056051044772,4
TRK_0524,Leopard,2023-01-22 20:00:00,22.471032340101466,84.07611002556555,Resting,Mountain,19.87596923331436,49.74113355598145,2
TRK_0525,Rhino,2023-01-22 21:00:00,21.595446801131885,82.14032644466856,Hunting,Wetland,22.397475460147056,77.26636999036076,3
TRK_0526,Leopard,2023-01-22 22:00:00,28.717835665922017,81.07905214090704,Hunting,Mountain,23.28711463959224,44.19342988823965,4
TRK_0527,Tiger,2023-01-22 23:00:00,22.192139873580444,78.09372717862782,Social,Forest,16.172085987812427,50.71771000427391,5
TRK_0528,Leopard,2023-01-23 00:00:00,29.758652558191315,83.23790384221294,Social,Wetland,32.49097643457574,60.80778430895542,5
TRK_0529,Leopard,2023-01-23 01:00:00,23.368957917711068,84.55060511484989,Hunting,Savanna,24.34846704325444,62.629681042836054,2
TRK_0530,Elephant,2023-01-23 02:00:00,21.82117915688699,83.21198282550226,Moving,Forest,23.599477379100144,40.61242346507622,1
TRK_0531,Elephant,2023-01-23 03:00:00,27.89698507142479,75.01565105191473,Social,Forest,33.113187690177085,71.2229090328376,4
TRK_0532,Elephant,2023-01-23 04:00:00,26.58707775500876,81.36401370183407,Moving,Forest,28.588967475619064,54.46429273701558,5
TRK_0533,Leopard,2023-01-23 05:00:00,24.98195716453139,75.51135381442101,Hunting,Savanna,22.322890613333257,56.25674164008551,1
TRK_0534,Lion,2023-01-23 06:00:00,25.553635509376313,77.57607220333722,Social,Grassland,25.82303922654078,72.37478177747784,2
TRK_0535,Leopard,2023-01-23 07:00:00,27.192017782722637,75.59524700347772,Resting,Mountain,24.791314338117605,55.17133566910178,5
TRK_0536,Lion,2023-01-23 08:00:00,22.284547413312985,81.03795452949387,Hunting,Wetland,32.24175428464638,41.88899505979019,3
TRK_0537,Lion,2023-01-23 09:00:00,29.96333916056742,81.86589913492607,Feeding,Grassland,24.162878991582033,47.05759081881401,6
TRK_0538,Elephant,2023-01-23 10:00:00,29.74793162146783,76.14487638065906,Moving,Wetland,17.789702290708952,78.23612689552729,6
TRK_0539,Rhino,2023-01-23 11:00:00,26.503256863469367,78.8383888304498,Hunting,Mountain,15.613879465973522,42.816214496100564,5
TRK_0540,Tiger,2023-01-23 12:00:00,21.99542450929145,79.56236508955541,Hunting,Savanna,32.37580673703344,54.197248038720645,3
TRK_0541,Elephant,2023-01-23 13:00:00,26.802282424312914,78.69053021760917,Social,Forest,21.056926511186848,60.12716668205378,6
TRK_0542,Elephant,2023-01-23 14:00:00,20.721984089791757,76.21025000485193,Social,Forest,28.35105827816655,59.7312330935424,7
TRK_0543,Rhino,2023-01-23 15:00:00,20.30652502205806,79.18947790187475,Social,Savanna,25.35881715357526,40.15839772048571,2
TRK_0544,Tiger,2023-01-23 16:00:00,22.576828885112135,82.51178047808418,Feeding,Grassland,22.916726060608713,60.046509258299615,3
TRK_0545,Leopard,2023-01-23 17:00:00,24.626229567393164,75.71007664533255,Social,Grassland,23.700762914984374,55.35089831909637,3
TRK_0546,Leopard,2023-01-23 18:00:00,28.682725054083804,75.80180014081904,Hunting,Wetland,32.916889407647666,78.8831734189823,3
TRK_0547,Elephant,2023-01-23 19:00:00,27.271690697663082,78.54771291835985,Social,Savanna,17.759682856784377,46.366363359753194,4
TRK_0548,Tiger,2023-01-23 20:00:00,27.42706521199981,84.41725711618925,Resting,Grassland,23.06772384622037,54.1661678703798,2
TRK_0549,Elephant,2023-01-23 21:00:00,24.254933344480754,81.68572646722914,Social,Savanna,29.532828803418507,56.77925940359279,5
TRK_0550,Lion,2023-01-23 22:00:00,23.45934992546963,81.78669956672564,Feeding,Mountain,18.58427495776872,55.627741484037955,3
TRK_0551,Elephant,2023-01-23 23:00:00,23.710387629846025,78.61919990837865,Resting,Forest,31.586414038887924,66.6332331060745,1
TRK_0552,Elephant,2023-01-24 00:00:00,29.876495637360577,80.93660791208538,Hunting,Forest,29.461248578768128,48.62051430191075,2
TRK_0553,Leopard,2023-01-24 01:00:00,20.401091914124827,75.10131184027743,Hunting,Forest,26.358978425661686,48.84286211255967,6
TRK_0554,Leopard,2023-01-24 02:00:00,28.670314961224484,81.36096046409543,Moving,Savanna,22.484215478628663,69.16843794003412,6
TRK_0555,Leopard,2023-01-24 03:00:00,25.786754085723935,84.13286947576236,Resting,Savanna,17.942169224080214,60.01162074712718,4
TRK_0556,Lion,2023-01-24 04:00:00,24.386154191895905,81.12573468344819,Moving,Wetland,28.53522947067035,56.60622704229242,3
TRK_0557,Leopard,2023-01-24 05:00:00,27.252576604151365,83.73698593466345,Resting,Forest,38.74322467241944,46.768122067090076,2
TRK_0558,Tiger,2023-01-24 06:00:00,24.866689414247027,82.23973055466094,Resting,Wetland,25.72946267958429,47.501088916486665,3
TRK_0559,Rhino,2023-01-24 07:00:00,28.734232380816607,76.2055841640369,Feeding,Forest,15.869772946340495,40.42206547263602,4
TRK_0560,Tiger,2023-01-24 08:00:00,29.007018640112584,84.02453307285842,Moving,Wetland,27.28758245063374,43.65705075446837,4
TRK_0561,Tiger,2023-01-24 09:00:00,24.217209268734553,75.66443844355774,Feeding,Wetland,29.301314857005977,62.273547787609644,6
TRK_0562,Leopard,2023-01-24 10:00:00,22.768277972350518,80.33967472547764,Resting,Mountain,20.410737840520312,75.67492520033639,4
TRK_0563,Rhino,2023-01-24 11:00:00,25.92350328593362,76.42137123793458,Hunting,Wetland,21.77244036955302,51.4865906052223,3
TRK_0564,Rhino,2023-01-24 12:00:00,29.12363345616691,75.11706610730904,Resting,Savanna,21.26310885626854,53.10988903584513,6
TRK_0565,Rhino,2023-01-24 13:00:00,22.106621890056665,79.22034260127639,Feeding,Wetland,22.343180665681555,44.624224424460486,4
TRK_0566,Lion,2023-01-24 14:00:00,26.229665835634826,77.95040707654157,Moving,Forest,24.13918442860977,55.545237824284115,5
TRK_0567,Leopard,2023-01-24 15:00:00,26.315602200925206,79.86000493797603,Moving,Wetland,20.695494457532487,41.48886818277317,5
TRK_0568,Rhino,2023-01-24 16:00:00,27.33113022415281,80.7719988673455,Feeding,Grassland,18.820811293238876,76.70402785047601,5
TRK_0569,Lion,2023-01-24 17:00:00,21.3156768512726,75.43739072308948,Moving,Forest,25.871876928375087,66.92445392498115,6
TRK_0570,Elephant,2023-01-24 18:00:00,27.158249646820884,76.23003295123746,Social,Grassland,24.086689800681498,79.62995237572875,5
TRK_0571,Elephant,2023-01-24 19:00:00,29.09032520665641,80.58642396450425,Hunting,Forest,22.818791149415915,75.31292650713975,5
TRK_0572,Lion,2023-01-24 20:00:00,21.79683108870242,78.43167353172659,Hunting,Savanna,25.415948583607573,58.91962374792611,1
TRK_0573,Lion,2023-01-24 21:00:00,22.375433249238775,82.29173487549448,Hunting,Savanna,17.39912147220778,60.78740124601508,5
TRK_0574,Leopard,2023-01-24 22:00:00,29.713950940416396,81.5229164859194,Moving,Savanna,26.3160146149838,47.623041860687756,3
TRK_0575,Leopard,2023-01-24 23:00:00,21.809769527094897,83.45604362989907,Moving,Grassland,22.921558998552186,58.48157371358222,6
TRK_0576,Elephant,2023-01-25 00:00:00,28.543850933695794,81.92492826669225,Resting,Mountain,26.197447340563897,76.12111493971247,6
TRK_0577,Rhino,2023-01-25 01:00:00,24.922778564480346,79.29931077390148,Resting,Forest,26.998245527094838,42.03413694543285,3
TRK_0578,Elephant,2023-01-25 02:00:00,22.47231074403177,81.72966622394432,Hunting,Savanna,30.655756391430888,74.54227211993239,5
TRK_0579,Rhino,2023-01-25 03:00:00,28.707499012725116,77.75381174255419,Social,Forest,25.514772084944557,53.63791206570439,1
TRK_0580,Rhino,2023-01-25 04:00:00,24.453052550026655,78.06313498778212,Resting,Grassland,30.333594150271633,75.9805106038524,3
TRK_0581,Leopard,2023-01-25 05:00:00,25.148173539296902,82.88985159920793,Resting,Mountain,23.390434294349546,77.63519625365939,1
TRK_0582,Tiger,2023-01-25 06:00:00,23.592333693997656,79.46419516401582,Moving,Grassland,23.629112433177884,66.83459548007625,7
TRK_0583,Tiger,2023-01-25 07:00:00,25.929508514349273,82.98380340518352,Social,Forest,24.545359135881625,66.57695146370712,5
TRK_0584,Lion,2023-01-25 08:00:00,21.63523872585023,83.22422373668279,Hunting,Mountain,28.87062450339106,58.110173508349604,6
TRK_0585,Leopard,2023-01-25 09:00:00,23.910815366517607,83.57562337661284,Resting,Mountain,28.154795385114568,73.4216089817483,7
TRK_0586,Rhino,2023-01-25 10:00:00,29.694123223352875,84.16635235841207,Social,Grassland,25.67535939930897,78.46451033733132,6
TRK_0587,Tiger,2023-01-25 11:00:00,22.581334327011277,79.30985220513296,Social,Savanna,18.861323291977392,71.00327201356477,6
TRK_0588,Rhino,2023-01-25 12:00:00,26.56736664541292,78.18866818321139,Hunting,Forest,28.06529587883163,64.87746935026837,3
TRK_0589,Tiger,2023-01-25 13:00:00,23.251900642246948,80.82198746594113,Social,Wetland,20.692976826085143,64.27171583285347,4
TRK_0590,Tiger,2023-01-25 14:00:00,27.734731256866006,78.71172423437628,Social,Wetland,20.4205130310014,73.9787960633465,10
TRK_0591,Tiger,2023-01-25 15:00:00,21.308736607183498,81.01074166800232,Social,Grassland,19.307574550311585,61.64815063085193,1
TRK_0592,Leopard,2023-01-25 16:00:00,29.698210450785446,82.05585862643825,Resting,Forest,24.584156445989823,72.15439544995291,2
TRK_0593,Elephant,2023-01-25 17:00:00,24.53789541383639,81.88405018492136,Hunting,Forest,31.05862149235344,60.35541020696983,4
TRK_0594,Rhino,2023-01-25 18:00:00,22.36050463346464,78.74552887020121,Social,Grassland,20.173197278098932,42.497770998956966,7
TRK_0595,Leopard,2023-01-25 19:00:00,20.734967473300127,76.66860201698753,Social,Forest,33.39287976587044,55.357880356166206,2
TRK_0596,Leopard,2023-01-25 20:00:00,21.697579050875408,79.30529338462208,Resting,Savanna,29.54905111226786,57.77763830685995,6
TRK_0597,Leopard,2023-01-25 21:00:00,25.197739485560177,76.42594144081909,Hunting,Grassland,17.67698968374688,45.66468979946469,4
TRK_0598,Leopard,2023-01-25 22:00:00,23.370031764312863,83.90097035183808,Moving,Savanna,23.086124089108395,44.09985316756851,6
TRK_0599,Leopard,2023-01-25 23:00:00,28.288833658826093,78.45877460737857,Resting,Forest,19.798748665045974,61.418597986278165,8
TRK_0600,Lion,2023-01-26 00:00:00,24.308875236618057,76.54459747223324,Hunting,Grassland,28.324777288678582,43.40574546224329,6
TRK_0601,Rhino,2023-01-26 01:00:00,22.4871427258763,75.25447759905751,Social,Forest,20.059183261647952,52.11780671560336,7
TRK_0602,Leopard,2023-01-26 02:00:00,26.1714498660403,81.45822386286484,Hunting,Grassland,16.8944026147191,69.78387903852304,2
TRK_0603,Rhino,2023-01-26 03:00:00,27.067772168854457,81.36902317454744,Hunting,Forest,23.37137111631456,78.57728718271923,3
TRK_0604,Lion,2023-01-26 04:00:00,21.6704190790095,78.40604166581292,Hunting,Savanna,30.84697036848129,68.71482322207714,2
TRK_0605,Lion,2023-01-26 05:00:00,21.676192162883176,75.7171188884765,Moving,Savanna,24.037418880787232,79.70502193811481,6
TRK_0606,Rhino,2023-01-26 06:00:00,20.36671426933543,79.09628894895232,Hunting,Forest,26.99221931678341,67.9335188511761,3
TRK_0607,Tiger,2023-01-26 07:00:00,27.364020150656405,78.11217495063394,Moving,Grassland,27.186155487735203,51.7517788261731,3
TRK_0608,Elephant,2023-01-26 08:00:00,26.63804527621805,81.7712063973501,Social,Wetland,17.438622036294625,66.88210162021448,3
TRK_0609,Tiger,2023-01-26 09:00:00,24.746308757498138,81.05779249452691,Moving,Savanna,20.50312936422673,68.08627060787614,3
TRK_0610,Tiger,2023-01-26 10:00:00,28.441704489691972,78.6459372819754,Social,Savanna,25.032320935987986,54.86907938465842,3
TRK_0611,Tiger,2023-01-26 11:00:00,28.056701529500533,77.1789255425499,Social,Wetland,22.21322508172306,40.70855402437556,3
TRK_0612,Leopard,2023-01-26 12:00:00,25.85354364396752,84.88035966155591,Moving,Forest,33.52227275197079,68.12799139101948,7
TRK_0613,Lion,2023-01-26 13:00:00,28.68271280513259,79.54001621196115,Resting,Grassland,18.85838802459555,40.868003811021666,1
TRK_0614,Tiger,2023-01-26 14:00:00,22.058412100367683,81.88274235780237,Feeding,Forest,20.45369948383575,65.24752312240284,2
TRK_0615,Lion,2023-01-26 15:00:00,21.119196193977277,76.40552967578361,Hunting,Mountain,26.45272129739873,46.5446595497022,5
